ram,nm,nt,rf,lt,nn,t,wl,dbs,[OVERALL] RunTime(ms),[OVERALL] Throughput(ops/sec),[TOTAL_GCS_PS_Scavenge] Count,[TOTAL_GC_TIME_PS_Scavenge] Time(ms),[TOTAL_GC_TIME_%_PS_Scavenge] Time(%),[TOTAL_GCS_PS_MarkSweep] Count,[TOTAL_GC_TIME_PS_MarkSweep] Time(ms),[TOTAL_GC_TIME_%_PS_MarkSweep] Time(%),[TOTAL_GCs] Count,[TOTAL_GC_TIME] Time(ms),[TOTAL_GC_TIME_%] Time(%),[READ] Operations,[READ] AverageLatency(us),[READ] MinLatency(us),[READ] MaxLatency(us),[READ] 95thPercentileLatency(us),[READ] 99thPercentileLatency(us),[READ] Return=OK,[CLEANUP] Operations,[CLEANUP] AverageLatency(us),[CLEANUP] MinLatency(us),[CLEANUP] MaxLatency(us),[CLEANUP] 95thPercentileLatency(us),[CLEANUP] 99thPercentileLatency(us),[INSERT] Operations,[INSERT] AverageLatency(us),[INSERT] MinLatency(us),[INSERT] MaxLatency(us),[INSERT] 95thPercentileLatency(us),[INSERT] 99thPercentileLatency(us),[INSERT] Return=OK,[SCAN] Operations,[SCAN] AverageLatency(us),[SCAN] MinLatency(us),[SCAN] MaxLatency(us),[SCAN] 95thPercentileLatency(us),[SCAN] 99thPercentileLatency(us),[SCAN] Return=OK,[UPDATE] Operations,[UPDATE] AverageLatency(us),[UPDATE] MinLatency(us),[UPDATE] MaxLatency(us),[UPDATE] 95thPercentileLatency(us),[UPDATE] 99thPercentileLatency(us),[UPDATE] Return=OK
1GB,eth,rp,1,1,6,12,e,1000, 561005.0, 17.82515307350202, 18.0, 60.0, 0.010695091844101211, 0.0, 0.0, 0.0, 18.0, 60.0, 0.010695091844101211,,,,,,,, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 492.0, 19487.191056910568, 8080.0, 63135.0, 26495.0, 34303.0, 492, 9508.0, 57648.36432477913, 9520.0, 235391.0, 99455.0, 125567.0, 9508,,,,,,,
1GB,eth,rp,1,1,6,4,a,1000, 112985.0, 88.50732398105943, 1.0, 8.0, 0.007080585918484755, 0.0, 0.0, 0.0, 1.0, 8.0, 0.007080585918484755, 4987.0, 11901.976338480048, 6092.0, 79551.0, 15927.0, 20383.0, 4987, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,, 5013.0, 10031.127069618991, 4220.0, 89151.0, 13511.0, 19375.0, 5013
1GB,eth,rp,1,1,6,29,a,1000, 105630.0, 94.67007478935908, 1.0, 9.0, 0.008520306731042317, 0.0, 0.0, 0.0, 1.0, 9.0, 0.008520306731042317, 4955.0, 10531.612108980828, 5672.0, 70783.0, 13831.0, 18943.0, 4955, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,, 5045.0, 9956.846382556987, 4220.0, 65919.0, 13287.0, 17535.0, 5045
1GB,eth,rp,1,1,6,17,e,1000, 557805.0, 17.92741190917973, 17.0, 71.0, 0.01272846245551761, 0.0, 0.0, 0.0, 17.0, 71.0, 0.01272846245551761,,,,,,,, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 513.0, 19486.557504873294, 8192.0, 51327.0, 26543.0, 33503.0, 513, 9487.0, 57404.307367977235, 9480.0, 259199.0, 98943.0, 124991.0, 9487,,,,,,,
1GB,eth,rp,1,1,6,5,a,1000, 112898.0, 88.57552835302663, 1.0, 8.0, 0.00708604226824213, 0.0, 0.0, 0.0, 1.0, 8.0, 0.00708604226824213, 4980.0, 11826.785943775101, 4148.0, 72575.0, 15719.0, 20847.0, 4980, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,, 5020.0, 10115.553386454183, 4936.0, 65439.0, 13807.0, 20047.0, 5020
1GB,eth,rp,1,1,6,21,c,1000, 107773.0, 92.78761842019802, 2.0, 26.0, 0.024124780789251482, 0.0, 0.0, 0.0, 2.0, 26.0, 0.024124780789251482, 10000.0, 10461.5116, 4272.0, 63455.0, 14215.0, 19327.0, 10000, 1.0, 2233344.0, 2232320.0, 2234367.0, 2234367.0, 2234367.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,6,6,c,1000, 114996.0, 86.95954641900587, 2.0, 22.0, 0.01913110021218129, 0.0, 0.0, 0.0, 2.0, 22.0, 0.01913110021218129, 10000.0, 11183.4054, 4644.0, 91327.0, 14935.0, 20159.0, 10000, 1.0, 2235392.0, 2234368.0, 2236415.0, 2236415.0, 2236415.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,6,8,a,1000, 110823.0, 90.23397670158721, 1.0, 9.0, 0.00812105790314285, 0.0, 0.0, 0.0, 1.0, 9.0, 0.00812105790314285, 5016.0, 11270.909888357257, 5924.0, 54399.0, 15271.0, 20559.0, 5016, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,, 4984.0, 10244.225321027287, 4024.0, 64703.0, 14103.0, 19567.0, 4984
1GB,eth,rp,1,1,6,20,c,1000, 107946.0, 92.6389120486169, 2.0, 23.0, 0.021306949771181888, 0.0, 0.0, 0.0, 2.0, 23.0, 0.021306949771181888, 10000.0, 10476.9413, 3996.0, 64095.0, 13863.0, 18527.0, 10000, 1.0, 2231296.0, 2230272.0, 2232319.0, 2232319.0, 2232319.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,6,21,a,1000, 105706.0, 94.60200934667853, 1.0, 9.0, 0.008514180841201067, 0.0, 0.0, 0.0, 1.0, 9.0, 0.008514180841201067, 5020.0, 10551.976892430279, 4688.0, 58783.0, 13879.0, 19743.0, 5020, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,, 4980.0, 9939.205220883534, 4468.0, 63807.0, 13415.0, 18751.0, 4980
1GB,eth,rp,1,1,6,10,e,1000, 558024.0, 17.920376184536867, 17.0, 70.0, 0.012544263329175806, 0.0, 0.0, 0.0, 17.0, 70.0, 0.012544263329175806,,,,,,,, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0, 485.0, 19609.40206185567, 9232.0, 53183.0, 27119.0, 36351.0, 485, 9515.0, 57299.98780872307, 9696.0, 259455.0, 99583.0, 125631.0, 9515,,,,,,,
1GB,eth,rp,1,1,6,26,a,1000, 106385.0, 93.99821403393335, 1.0, 8.0, 0.007519857122714669, 0.0, 0.0, 0.0, 1.0, 8.0, 0.007519857122714669, 4978.0, 10634.81679389313, 4412.0, 86719.0, 14055.0, 19215.0, 4978, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,, 5022.0, 9995.427120669056, 3844.0, 62847.0, 13807.0, 18975.0, 5022
1GB,eth,rp,1,1,6,25,c,1000, 109420.0, 91.39097057210748, 2.0, 18.0, 0.016450374702979345, 0.0, 0.0, 0.0, 2.0, 18.0, 0.016450374702979345, 10000.0, 10615.0412, 4576.0, 76991.0, 14295.0, 19631.0, 10000, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,6,13,a,1000, 111002.0, 90.08846687447073, 1.0, 9.0, 0.008107962018702366, 0.0, 0.0, 0.0, 1.0, 9.0, 0.008107962018702366, 4968.0, 11296.241143317231, 4704.0, 68927.0, 15239.0, 19871.0, 4968, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,, 5032.0, 10275.147853736089, 4224.0, 67199.0, 14183.0, 20079.0, 5032
1GB,eth,rp,1,1,6,10,c,1000, 112869.0, 88.59828650913892, 2.0, 22.0, 0.01949162303201056, 0.0, 0.0, 0.0, 2.0, 22.0, 0.01949162303201056, 10000.0, 10970.5408, 4924.0, 76991.0, 15135.0, 20991.0, 10000, 1.0, 2229248.0, 2228224.0, 2230271.0, 2230271.0, 2230271.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,6,7,e,1000, 561251.0, 17.817340191821483, 17.0, 70.0, 0.01247213813427504, 0.0, 0.0, 0.0, 17.0, 70.0, 0.01247213813427504,,,,,,,, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0, 475.0, 19559.2, 8536.0, 68415.0, 25999.0, 34079.0, 475, 9525.0, 57606.12073490814, 10088.0, 228479.0, 99135.0, 127487.0, 9525,,,,,,,
1GB,eth,rp,1,1,6,2,a,1000, 114063.0, 87.67084856614328, 1.0, 9.0, 0.007890376370952894, 0.0, 0.0, 0.0, 1.0, 9.0, 0.007890376370952894, 5086.0, 12179.245772709399, 5960.0, 73407.0, 16287.0, 20431.0, 5086, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,, 4914.0, 9927.980870980871, 5184.0, 64511.0, 13527.0, 18319.0, 4914
1GB,eth,rp,1,1,6,26,e,1000, 556845.0, 17.958318742199356, 17.0, 62.0, 0.011134157620163601, 0.0, 0.0, 0.0, 17.0, 62.0, 0.011134157620163601,,,,,,,, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 502.0, 19386.613545816734, 8752.0, 42303.0, 26351.0, 30159.0, 502, 9498.0, 57263.50263213308, 10600.0, 214655.0, 99135.0, 121215.0, 9498,,,,,,,
1GB,eth,rp,1,1,6,18,c,1000, 107966.0, 92.62175129207343, 2.0, 16.0, 0.01481948020673175, 0.0, 0.0, 0.0, 2.0, 16.0, 0.01481948020673175, 10000.0, 10480.5542, 4736.0, 76159.0, 14063.0, 18719.0, 10000, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,6,11,c,1000, 112073.0, 89.22755703871584, 2.0, 17.0, 0.015168684696581692, 0.0, 0.0, 0.0, 2.0, 17.0, 0.015168684696581692, 10000.0, 10892.9982, 4164.0, 80511.0, 14631.0, 18831.0, 10000, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,6,14,e,1000, 559561.0, 17.871152564242326, 17.0, 71.0, 0.012688518320612052, 0.0, 0.0, 0.0, 17.0, 71.0, 0.012688518320612052,,,,,,,, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 493.0, 19463.038539553752, 8144.0, 46495.0, 26223.0, 32959.0, 493, 9507.0, 57502.873672031135, 8584.0, 187903.0, 99135.0, 125503.0, 9507,,,,,,,
1GB,eth,rp,1,1,6,29,c,1000, 104791.0, 95.42804248456451, 2.0, 15.0, 0.014314206372684676, 0.0, 0.0, 0.0, 2.0, 15.0, 0.014314206372684676, 10000.0, 10157.4668, 3792.0, 77823.0, 13151.0, 17679.0, 10000, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,6,9,c,1000, 111049.0, 90.05033813901971, 2.0, 15.0, 0.013507550720852956, 0.0, 0.0, 0.0, 2.0, 15.0, 0.013507550720852956, 10000.0, 10790.8032, 4100.0, 100543.0, 14511.0, 19007.0, 10000, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,6,19,c,1000, 108605.0, 92.07679204456517, 2.0, 16.0, 0.014732286727130428, 0.0, 0.0, 0.0, 2.0, 16.0, 0.014732286727130428, 10000.0, 10541.7298, 4248.0, 62687.0, 14103.0, 19583.0, 10000, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,6,19,a,1000, 106004.0, 94.33606279008339, 1.0, 8.0, 0.007546885023206672, 0.0, 0.0, 0.0, 1.0, 8.0, 0.007546885023206672, 5096.0, 10545.545918367347, 4420.0, 62719.0, 13879.0, 18895.0, 5096, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,, 4904.0, 10010.990823817292, 4084.0, 76479.0, 13207.0, 18879.0, 4904
1GB,eth,rp,1,1,5,2,a,1000, 100712.0, 99.29303360076257, 1.0, 8.0, 0.007943442688061006, 0.0, 0.0, 0.0, 1.0, 8.0, 0.007943442688061006, 5047.0, 10375.935010897563, 5456.0, 67647.0, 13511.0, 18015.0, 5047, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,, 4953.0, 9109.07894205532, 5056.0, 61503.0, 11935.0, 16031.0, 4953
1GB,eth,rp,1,1,5,2,e,1000, 542548.0, 18.43154891364451, 17.0, 58.0, 0.010690298369913814, 0.0, 0.0, 0.0, 17.0, 58.0, 0.010690298369913814,,,,,,,, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0, 530.0, 18229.728301886793, 10032.0, 38367.0, 24079.0, 31503.0, 530, 9470.0, 55933.59112988385, 12448.0, 254207.0, 97535.0, 123135.0, 9470,,,,,,,
1GB,eth,rp,1,1,5,11,a,1000, 98409.0, 101.61672204778019, 1.0, 8.0, 0.008129337763822414, 0.0, 0.0, 0.0, 1.0, 8.0, 0.008129337763822414, 5014.0, 9698.063422417232, 5120.0, 57215.0, 12735.0, 17199.0, 5014, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0,,,,,,,,,,,,,,, 4986.0, 9342.966706778981, 5004.0, 65311.0, 12383.0, 18623.0, 4986
1GB,eth,rp,1,1,5,19,c,1000, 97339.0, 102.73374495320478, 2.0, 23.0, 0.023628761339237102, 0.0, 0.0, 0.0, 2.0, 23.0, 0.023628761339237102, 10000.0, 9411.6486, 5232.0, 69183.0, 12039.0, 17775.0, 10000, 1.0, 2231296.0, 2230272.0, 2232319.0, 2232319.0, 2232319.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,5,13,a,1000, 96628.0, 103.48967173076127, 1.0, 8.0, 0.008279173738460903, 0.0, 0.0, 0.0, 1.0, 8.0, 0.008279173738460903, 5059.0, 9532.093694406009, 5440.0, 73151.0, 12423.0, 16895.0, 5059, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,, 4941.0, 9152.307225258044, 5060.0, 48927.0, 11935.0, 17567.0, 4941
1GB,eth,rp,1,1,5,28,e,1000, 536870.0, 18.62648313371952, 17.0, 54.0, 0.010058300892208542, 0.0, 0.0, 0.0, 17.0, 54.0, 0.010058300892208542,,,,,,,, 1.0, 2231296.0, 2230272.0, 2232319.0, 2232319.0, 2232319.0, 499.0, 18471.59118236473, 9616.0, 55359.0, 25839.0, 31855.0, 499, 9501.0, 55197.41879802126, 11016.0, 262015.0, 94079.0, 119359.0, 9501,,,,,,,
1GB,eth,rp,1,1,5,12,a,1000, 98089.0, 101.9482306884564, 1.0, 8.0, 0.008155858455076513, 0.0, 0.0, 0.0, 1.0, 8.0, 0.008155858455076513, 5004.0, 9727.454036770583, 5352.0, 90047.0, 12935.0, 18831.0, 5004, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,, 4996.0, 9263.943154523618, 4968.0, 53727.0, 12335.0, 18111.0, 4996
1GB,eth,rp,1,1,5,24,c,1000, 97553.0, 102.50838006006991, 2.0, 15.0, 0.015376257009010486, 0.0, 0.0, 0.0, 2.0, 15.0, 0.015376257009010486, 10000.0, 9437.4878, 5188.0, 80319.0, 12063.0, 17759.0, 10000, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,5,10,c,1000, 100028.0, 99.97200783780542, 2.0, 13.0, 0.012996361018914705, 0.0, 0.0, 0.0, 2.0, 13.0, 0.012996361018914705, 10000.0, 9678.9968, 5152.0, 72255.0, 12871.0, 19071.0, 10000, 1.0, 2221056.0, 2220032.0, 2222079.0, 2222079.0, 2222079.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,5,24,a,1000, 95656.0, 104.54127289453876, 1.0, 9.0, 0.009408714560508489, 0.0, 0.0, 0.0, 1.0, 9.0, 0.009408714560508489, 5011.0, 9389.544601875874, 5272.0, 68863.0, 11975.0, 16975.0, 5011, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,, 4989.0, 9092.189617157746, 4924.0, 72319.0, 12079.0, 17423.0, 4989
1GB,eth,rp,1,1,5,11,e,1000, 534989.0, 18.691973105989096, 17.0, 89.0, 0.016635856064330292, 0.0, 0.0, 0.0, 17.0, 89.0, 0.016635856064330292,,,,,,,, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0, 495.0, 18757.826262626262, 10936.0, 65503.0, 26367.0, 33727.0, 495, 9505.0, 54972.43177275118, 11400.0, 284927.0, 93439.0, 118335.0, 9505,,,,,,,
1GB,eth,rp,1,1,5,16,e,1000, 536993.0, 18.622216676939924, 17.0, 62.0, 0.011545774339702752, 0.0, 0.0, 0.0, 17.0, 62.0, 0.011545774339702752,,,,,,,, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0, 492.0, 18907.634146341465, 10664.0, 60543.0, 25679.0, 33119.0, 492, 9508.0, 55160.82246529238, 10352.0, 305407.0, 95551.0, 119167.0, 9508,,,,,,,
1GB,eth,rp,1,1,5,6,a,1000, 97906.0, 102.138786182665, 1.0, 9.0, 0.009192490756439851, 0.0, 0.0, 0.0, 1.0, 9.0, 0.009192490756439851, 5024.0, 10033.739649681529, 5136.0, 68223.0, 13135.0, 17583.0, 5024, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0,,,,,,,,,,,,,,, 4976.0, 8911.363344051448, 4988.0, 65023.0, 11679.0, 16527.0, 4976
1GB,eth,rp,1,1,5,5,e,1000, 542129.0, 18.445794266678227, 17.0, 74.0, 0.013649887757341887, 0.0, 0.0, 0.0, 17.0, 74.0, 0.013649887757341887,,,,,,,, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0, 508.0, 18583.96062992126, 10424.0, 37951.0, 25471.0, 29887.0, 508, 9492.0, 55783.474926253686, 11000.0, 256383.0, 96319.0, 120639.0, 9492,,,,,,,
1GB,eth,rp,1,1,5,9,c,1000, 101990.0, 98.04882831650161, 2.0, 19.0, 0.01862927738013531, 0.0, 0.0, 0.0, 2.0, 19.0, 0.01862927738013531, 10000.0, 9879.4458, 5264.0, 70655.0, 13263.0, 19359.0, 10000, 1.0, 2225152.0, 2224128.0, 2226175.0, 2226175.0, 2226175.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,5,19,a,1000, 96377.0, 103.75919565871526, 1.0, 8.0, 0.00830073565269722, 0.0, 0.0, 0.0, 1.0, 8.0, 0.00830073565269722, 4960.0, 9473.922983870967, 5252.0, 66239.0, 12607.0, 17663.0, 4960, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,, 5040.0, 9161.021031746031, 4840.0, 73599.0, 12295.0, 18447.0, 5040
1GB,eth,rp,1,1,5,17,c,1000, 97272.0, 102.80450694958466, 2.0, 17.0, 0.017476766181429394, 0.0, 0.0, 0.0, 2.0, 17.0, 0.017476766181429394, 10000.0, 9410.3506, 5100.0, 71551.0, 12175.0, 17759.0, 10000, 1.0, 2216960.0, 2215936.0, 2217983.0, 2217983.0, 2217983.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,5,16,a,1000, 93762.0, 106.65301508073634, 1.0, 8.0, 0.008532241206458907, 0.0, 0.0, 0.0, 1.0, 8.0, 0.008532241206458907, 5030.0, 9205.120477137178, 5300.0, 69695.0, 11999.0, 17295.0, 5030, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,, 4970.0, 8913.703822937625, 4964.0, 65151.0, 11767.0, 16591.0, 4970
1GB,eth,rp,1,1,5,1,e,1000, 567392.0, 17.624499464215216, 17.0, 85.0, 0.014980824544582935, 0.0, 0.0, 0.0, 17.0, 85.0, 0.014980824544582935,,,,,,,, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 525.0, 18423.45142857143, 9696.0, 62399.0, 25487.0, 35583.0, 525, 9475.0, 58520.21614775726, 10536.0, 424703.0, 104383.0, 139135.0, 9475,,,,,,,
1GB,eth,rp,1,1,5,17,a,1000, 94755.0, 105.5353279510316, 1.0, 8.0, 0.008442826236082529, 0.0, 0.0, 0.0, 1.0, 8.0, 0.008442826236082529, 5022.0, 9282.9486260454, 5112.0, 52159.0, 12255.0, 17327.0, 5022, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,, 4978.0, 9032.907593411008, 4928.0, 63871.0, 12167.0, 17679.0, 4978
1GB,eth,rp,1,1,5,19,e,1000, 540580.0, 18.498649598579302, 17.0, 65.0, 0.012024122239076547, 0.0, 0.0, 0.0, 17.0, 65.0, 0.012024122239076547,,,,,,,, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 547.0, 18531.97806215722, 9744.0, 51583.0, 25823.0, 32895.0, 547, 9453.0, 55767.59335660637, 12240.0, 233983.0, 96831.0, 118911.0, 9453,,,,,,,
1GB,eth,rp,1,1,5,1,a,1000, 125588.0, 79.62544192120266, 1.0, 8.0, 0.006370035353696213, 0.0, 0.0, 0.0, 1.0, 8.0, 0.006370035353696213, 5054.0, 14457.33082706767, 5600.0, 142591.0, 28799.0, 37439.0, 5054, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,, 4946.0, 9938.367974120501, 4884.0, 86911.0, 14871.0, 19423.0, 4946
1GB,eth,rp,1,1,5,7,a,1000, 97481.0, 102.58409331049127, 1.0, 10.0, 0.010258409331049127, 0.0, 0.0, 0.0, 1.0, 10.0, 0.010258409331049127, 5001.0, 9852.975404919016, 5156.0, 63455.0, 13047.0, 17439.0, 5001, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,, 4999.0, 9009.117823564713, 4880.0, 60063.0, 12087.0, 16607.0, 4999
1GB,eth,rp,1,1,5,30,a,1000, 98582.0, 101.43839646182873, 1.0, 9.0, 0.009129455681564586, 0.0, 0.0, 0.0, 1.0, 9.0, 0.009129455681564586, 5013.0, 9827.837223219629, 5440.0, 75199.0, 13559.0, 19423.0, 5013, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,, 4987.0, 9256.887908562261, 5132.0, 83519.0, 12343.0, 17583.0, 4987
1GB,eth,rp,1,1,5,25,a,1000, 98504.0, 101.51872005197758, 1.0, 8.0, 0.008121497604158206, 0.0, 0.0, 0.0, 1.0, 8.0, 0.008121497604158206, 4983.0, 9734.956451936585, 5200.0, 119231.0, 13887.0, 19887.0, 4983, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0,,,,,,,,,,,,,,, 5017.0, 9313.376918477177, 5060.0, 364799.0, 12559.0, 18943.0, 5017
1GB,eth,rp,1,1,5,16,c,1000, 99835.0, 100.16527269995493, 2.0, 14.0, 0.01402313817799369, 0.0, 0.0, 0.0, 2.0, 14.0, 0.01402313817799369, 10000.0, 9664.7348, 5304.0, 71551.0, 12647.0, 18303.0, 10000, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,5,20,e,1000, 543357.0, 18.404106324203056, 17.0, 59.0, 0.010858422731279804, 0.0, 0.0, 0.0, 17.0, 59.0, 0.010858422731279804,,,,,,,, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 498.0, 18813.83935742972, 11160.0, 44287.0, 26911.0, 31727.0, 498, 9502.0, 55860.056830141024, 11840.0, 205567.0, 96063.0, 121023.0, 9502,,,,,,,
1GB,eth,rp,1,1,5,26,e,1000, 541447.0, 18.469028362886856, 18.0, 90.0, 0.01662212552659817, 0.0, 0.0, 0.0, 18.0, 90.0, 0.01662212552659817,,,,,,,, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0, 489.0, 18422.41308793456, 10672.0, 64799.0, 24895.0, 30639.0, 489, 9511.0, 55643.12059720324, 12632.0, 232959.0, 96191.0, 120639.0, 9511,,,,,,,
1GB,eth,rp,1,1,5,2,c,1000, 110002.0, 90.90743804658098, 2.0, 16.0, 0.014545190087452954, 0.0, 0.0, 0.0, 2.0, 16.0, 0.014545190087452954, 10000.0, 10683.5446, 5340.0, 70911.0, 14151.0, 19311.0, 10000, 1.0, 2219008.0, 2217984.0, 2220031.0, 2220031.0, 2220031.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,5,27,e,1000, 539051.0, 18.55112039491625, 17.0, 63.0, 0.011687205848797238, 0.0, 0.0, 0.0, 17.0, 63.0, 0.011687205848797238,,,,,,,, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0, 493.0, 18722.96957403651, 10568.0, 61951.0, 24527.0, 31599.0, 493, 9507.0, 55391.99789628695, 10848.0, 229503.0, 94911.0, 118143.0, 9507,,,,,,,
1GB,eth,rp,1,1,5,21,a,1000, 97155.0, 102.92831043178427, 1.0, 8.0, 0.008234264834542742, 0.0, 0.0, 0.0, 1.0, 8.0, 0.008234264834542742, 5070.0, 9483.684023668638, 5376.0, 59199.0, 12199.0, 17247.0, 5070, 1.0, 2214912.0, 2213888.0, 2215935.0, 2215935.0, 2215935.0,,,,,,,,,,,,,,, 4930.0, 9301.346044624746, 5036.0, 91839.0, 12359.0, 17551.0, 4930
1GB,eth,rp,1,1,5,5,a,1000, 98051.0, 101.98774107352297, 1.0, 8.0, 0.008159019285881837, 0.0, 0.0, 0.0, 1.0, 8.0, 0.008159019285881837, 4988.0, 10120.191659983962, 5200.0, 63423.0, 13175.0, 17087.0, 4988, 1.0, 2210816.0, 2209792.0, 2211839.0, 2211839.0, 2211839.0,,,,,,,,,,,,,,, 5012.0, 8859.838387869115, 5096.0, 83647.0, 11663.0, 16343.0, 5012
1GB,eth,rp,1,1,5,21,c,1000, 95741.0, 104.44845990745867, 2.0, 16.0, 0.016711753585193386, 0.0, 0.0, 0.0, 2.0, 16.0, 0.016711753585193386, 10000.0, 9257.0456, 5148.0, 89023.0, 11719.0, 16911.0, 10000, 1.0, 2223104.0, 2222080.0, 2224127.0, 2224127.0, 2224127.0,,,,,,,,,,,,,,,,,,,,,
1GB,eth,rp,1,1,5,9,a,1000, 96512.0, 103.61405835543766, 1.0, 11.0, 0.011397546419098143, 0.0, 0.0, 0.0, 1.0, 11.0, 0.011397546419098143, 4951.0, 9707.37749949505, 5248.0, 69055.0, 12703.0, 16431.0, 4951, 1.0, 2212864.0, 2211840.0, 2213887.0, 2213887.0, 2213887.0,,,,,,,,,,,,,,, 5049.0, 8956.852446028917, 4676.0, 71039.0, 11959.0, 16543.0, 5049
